"year","fips_county","county_name","issuer_name","plan_name","lookup","formulary","metal_level","type","state_code","issuer_id"
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult B","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult C","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult D","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult E","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult F","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental A + Adult G","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult A","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult C","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult D","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult E","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult F","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27099","Mower County","Delta Dental of Minnesota","Pediatric Dental B + Adult G","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","HMO Minnesota dba Blue Plus","BlueConnect HSA Bronze $4700 Plan 457","See if your provider is in the Sanford network",,"Bronze","medical","MN",57129
2016,"27101","Murray County","HMO Minnesota dba Blue Plus","BlueConnect Silver $2000 Plan 450 ","See if your provider is in the Sanford network",,"Silver","medical","MN",57129
2016,"27101","Murray County","HMO Minnesota dba Blue Plus","BlueConnect Gold $1500 Plan 451","See if your provider is in the Sanford network",,"Gold","medical","MN",57129
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","See if your provider is in the Aware network","Blue Cross Blue Shield of Minnesota Formulary Information","Silver","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic  $6850 Plan 456","See if your provider is in the Aware network",,"Catastrophic","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $4700 Plan 435","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $6550 Plan 436","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1800 Plan 437","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $2700 Plan 438","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $4000 Plan 439","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Gold $2000 Plan 440","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27101","Murray County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $3000 Plan 461","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 500 w/Copay (Gold)","Health Partners Provider Information","Health Partners Formulary Information","Gold","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 2500 Plus (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 1000 w/Copay (Gold)","Health Partners Provider Information",,"Gold","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 2750 HSA (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 3600 Plus (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 5050 Plus (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 1800 (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 5750 HSA (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 6350 Plus (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 6850 (Catastrophic)","Health Partners Provider Information",,"Catastrophic","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 6500 HSA (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27101","Murray County","Group Health, Inc. dba HealthPartners","Key 6850 (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay 100","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay Plus","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay Plus","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Bronze Copay","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Bronze H S A","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Catastrophic","Medica Applause Provider Network",,"Catastrophic","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Gold H S A","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27101","Murray County","Medica Health Plans of Wisconsin","Medica Applause Silver H S A","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult B","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult C","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult D","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult E","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult F","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental A + Adult G","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult A","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult C","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult D","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult E","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult F","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27101","Murray County","Delta Dental of Minnesota","Pediatric Dental B + Adult G","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","Blue Plus HSA with Mayo Clinic Bronze $6550 Plan 470","See if your provider is in the Mayo network","Blue Plus Formulary Information","Bronze","medical","MN",57129
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","Blue Plus HSA with Mayo Clinic Silver $2700 Plan 471","See if your provider is in the Mayo network",,"Silver","medical","MN",57129
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","Blue Plus with Mayo Clinic Gold $1500 Plan 472","See if your provider is in the Mayo network",,"Gold","medical","MN",57129
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","BluePrint HSA Bronze $4700 Plan 458","See if your provider is in the Allina network",,"Bronze","medical","MN",57129
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","BluePrint Silver $2000 Plan 453","See if your provider is in the Allina network",,"Silver","medical","MN",57129
2016,"27103","Nicollet County","HMO Minnesota dba Blue Plus","BluePrint Gold $1500 Plan 455","See if your provider is in the Allina network",,"Gold","medical","MN",57129
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","See if your provider is in the Aware network","Blue Cross Blue Shield of Minnesota Formulary Information","Silver","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic  $6850 Plan 456","See if your provider is in the Aware network",,"Catastrophic","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $4700 Plan 435","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $6550 Plan 436","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1800 Plan 437","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $2700 Plan 438","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $4000 Plan 439","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Gold $2000 Plan 440","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27103","Nicollet County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $3000 Plan 461","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay 100","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay Plus","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay Plus","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Bronze Copay","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Bronze H S A","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Catastrophic","Medica Applause Provider Network",,"Catastrophic","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Gold H S A","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica Applause Silver H S A","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Gold Copay","Medica with Mayo Clinic Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Gold Copay 100","Medica with Mayo Clinic Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Gold Copay Plus","Medica with Mayo Clinic Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Silver Copay","Medica with Mayo Clinic Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Silver Copay Plus","Medica with Mayo Clinic Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Bronze Copay","Medica with Mayo Clinic Provider Network",,"Bronze","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Bronze H S A ","Medica with Mayo Clinic Provider Network",,"Bronze","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Catastrophic","Medica with Mayo Clinic Provider Network",,"Catastrophic","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Gold H S A ","Medica with Mayo Clinic Provider Network",,"Gold","medical","MN",65847
2016,"27103","Nicollet County","Medica Health Plans of Wisconsin","Medica with Mayo Clinic Silver H S A ","Medica with Mayo Clinic Provider Network",,"Silver","medical","MN",65847
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult B","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult C","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult D","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult E","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult F","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental A + Adult G","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult A","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult C","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult D","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult E","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult F","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27103","Nicollet County","Delta Dental of Minnesota","Pediatric Dental B + Adult G","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","HMO Minnesota dba Blue Plus","BlueConnect HSA Bronze $4700 Plan 457","See if your provider is in the Sanford network",,"Bronze","medical","MN",57129
2016,"27105","Nobles County","HMO Minnesota dba Blue Plus","BlueConnect Silver $2000 Plan 450 ","See if your provider is in the Sanford network",,"Silver","medical","MN",57129
2016,"27105","Nobles County","HMO Minnesota dba Blue Plus","BlueConnect Gold $1500 Plan 451","See if your provider is in the Sanford network",,"Gold","medical","MN",57129
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","See if your provider is in the Aware network","Blue Cross Blue Shield of Minnesota Formulary Information","Silver","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic  $6850 Plan 456","See if your provider is in the Aware network",,"Catastrophic","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $4700 Plan 435","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $6550 Plan 436","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1800 Plan 437","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $2700 Plan 438","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $4000 Plan 439","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Gold $2000 Plan 440","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27105","Nobles County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $3000 Plan 461","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 500 w/Copay (Gold)","Health Partners Provider Information","Health Partners Formulary Information","Gold","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 2500 Plus (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 1000 w/Copay (Gold)","Health Partners Provider Information",,"Gold","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 2750 HSA (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 3600 Plus (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 5050 Plus (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 1800 (Silver)","Health Partners Provider Information",,"Silver","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 5750 HSA (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 6350 Plus (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 6850 (Catastrophic)","Health Partners Provider Information",,"Catastrophic","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 6500 HSA (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27105","Nobles County","Group Health, Inc. dba HealthPartners","Key 6850 (Bronze)","Health Partners Provider Information",,"Bronze","medical","MN",34102
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay 100","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay Plus","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay Plus","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Bronze Copay","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Bronze H S A","Medica Applause Provider Network",,"Bronze","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Catastrophic","Medica Applause Provider Network",,"Catastrophic","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Gold H S A","Medica Applause Provider Network",,"Gold","medical","MN",65847
2016,"27105","Nobles County","Medica Health Plans of Wisconsin","Medica Applause Silver H S A","Medica Applause Provider Network",,"Silver","medical","MN",65847
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult B","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult C","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult D","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult E","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult F","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental A + Adult G","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult A","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult C","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult D","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult E","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult F","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27105","Nobles County","Delta Dental of Minnesota","Pediatric Dental B + Adult G","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2016,"27107","Norman County","HMO Minnesota dba Blue Plus","BlueConnect HSA Bronze $4700 Plan 457","See if your provider is in the Sanford network",,"Bronze","medical","MN",57129
2016,"27107","Norman County","HMO Minnesota dba Blue Plus","BlueConnect Silver $2000 Plan 450 ","See if your provider is in the Sanford network",,"Silver","medical","MN",57129
2016,"27107","Norman County","HMO Minnesota dba Blue Plus","BlueConnect Gold $1500 Plan 451","See if your provider is in the Sanford network",,"Gold","medical","MN",57129
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","See if your provider is in the Aware network","Blue Cross Blue Shield of Minnesota Formulary Information","Silver","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic  $6850 Plan 456","See if your provider is in the Aware network",,"Catastrophic","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $4700 Plan 435","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Bronze $6550 Plan 436","See if your provider is in the Aware network",,"Bronze","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1800 Plan 437","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $2700 Plan 438","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Silver $4000 Plan 439","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess HSA Gold $2000 Plan 440","See if your provider is in the Aware network",,"Gold","medical","MN",49316
2016,"27107","Norman County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $3000 Plan 461","See if your provider is in the Aware network",,"Silver","medical","MN",49316
2016,"27107","Norman County","Group Health, Inc. dba HealthPartners","Key 500 w/Copay (Gold)","Health Partners Provider Information","Health Partners Formulary Information","Gold","medical","MN",34102
