State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NM,BERNALILLO,Silver,Presbyterian Health Plan,57173NM0130013,Individual Silver Plan D,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$109.56,$172.54,$180.82,$195.83,$220.50,$308.14,$468.27,$345.08,$391.66,$441.00,$616.29,$936.54,$454.64,$501.22,$550.55,$725.85,$564.20,$610.78,$660.12,$835.42,$673.76,$720.34,$769.68,$944.98,$282.10,$305.39,$330.06,$417.71,$391.65,$414.95,$439.62,$527.27,$501.22,$524.51,$549.18,$636.82,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$5,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,150",Included in Medical,"$10,300",Included in Medical,No Charge,$5,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$5,$100,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,No Charge,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible
NM,BERNALILLO,Bronze,Presbyterian Health Plan,57173NM0140002,Individual Bronze Plan B,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$97.93,$154.22,$161.63,$175.04,$197.10,$275.44,$418.56,$308.44,$350.08,$394.20,$550.88,$837.12,$406.37,$448.01,$492.13,$648.80,$504.30,$545.94,$590.05,$746.74,$602.23,$643.87,$687.99,$844.67,$252.15,$272.97,$295.02,$373.37,$350.08,$370.90,$392.96,$471.30,$448.01,$468.83,$490.89,$569.23,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Bronze,Presbyterian Health Plan,57173NM0140003,Individual Bronze Plan C,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$92.91,$146.32,$153.34,$166.07,$187.00,$261.33,$397.11,$292.64,$332.14,$374.00,$522.66,$794.22,$385.54,$425.04,$466.90,$615.56,$478.46,$517.96,$559.81,$708.48,$571.37,$610.87,$652.73,$801.39,$239.23,$258.98,$279.90,$354.24,$332.14,$351.89,$372.82,$447.15,$425.05,$444.80,$465.73,$540.05,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$45,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Catastrophic,Presbyterian Health Plan,57173NM0150001,Individual Catastrophic Plan,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$66.59,$104.87,$109.91,$119.03,$134.03,$187.30,$284.62,$209.74,$238.06,$268.06,$374.60,$569.24,$276.33,$304.64,$334.65,$441.19,$342.92,$371.24,$401.24,$507.78,$409.51,$437.83,$467.83,$574.37,$171.46,$185.62,$200.62,$253.89,$238.05,$252.21,$267.21,$320.48,$304.64,$318.80,$333.80,$387.07,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Gold,Blue Cross Blue Shield of New Mexico,75605NM0330001,Blue PPO Gold 001,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$151.38,$238.42,$249.86,$270.60,$304.70,$425.81,$647.05,$476.84,$541.20,$609.40,$851.62,$1294.11,$628.23,$692.59,$760.79,$1003.01,$779.61,$843.98,$912.18,$1154.40,$931.01,$995.37,$1063.57,$1305.79,$389.80,$421.99,$456.09,$577.20,$541.19,$573.38,$607.48,$728.58,$692.58,$724.77,$758.86,$879.98,,"$3,250",$0,"$9,750",$0,"$3,250",Included in Medical,"$9,750",Included in Medical,$30,$50,$400,$200 Copay per Stay,No Charge after Deductible,No Charge,$35,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Gold,Blue Cross Blue Shield of New Mexico,75605NM0330002,Blue PPO Gold 002,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$153.72,$242.08,$253.70,$274.76,$309.38,$432.36,$657.01,$484.16,$549.52,$618.76,$864.72,$1314.02,$637.88,$703.24,$772.48,$1018.44,$791.60,$856.96,$926.20,$1172.16,$945.31,$1010.68,$1079.92,$1325.88,$395.80,$428.48,$463.10,$586.08,$549.52,$582.20,$616.81,$739.80,$703.24,$735.92,$770.54,$893.52,,"$1,500",$0,"$4,500",$0,"$3,500",Included in Medical,"$10,500",Included in Medical,$10,$60,$400 Copay and 20% Coinsurance after deductible,$200 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Silver,Blue Cross Blue Shield of New Mexico,75605NM0330003,Blue PPO Silver 003,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$127.64,$201.01,$210.65,$228.14,$256.89,$359.00,$545.53,$402.02,$456.28,$513.78,$718.00,$1091.06,$529.66,$583.91,$641.41,$845.64,$657.30,$711.56,$769.06,$973.28,$784.94,$839.20,$896.70,$1100.92,$328.65,$355.78,$384.53,$486.64,$456.28,$483.41,$512.16,$614.28,$583.93,$611.05,$639.80,$741.92,,"$6,000",$0,"$12,700",$0,"$6,000",Included in Medical,"$12,700",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$5,000",$0,"$10,400",$0,"$5,000",Included in Medical,"$10,400",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$1,500",$0,"$4,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,$500,Included in Medical,"$1,500",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150
NM,CHAVES,Gold,"Molina Health Care of New Mexico, Inc.",19722NM0010001,Molina Marketplace Gold Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,,,,$161.41,$254.21,$266.41,$288.52,$324.88,$454.01,$689.92,$508.42,$577.04,$649.76,$908.02,$1379.84,$669.84,$738.45,$811.18,$1069.44,$831.26,$899.87,$972.59,$1230.85,$992.68,$1061.30,$1134.02,$1392.28,$415.63,$449.93,$486.29,$615.42,$577.04,$611.35,$647.72,$776.84,$738.47,$772.78,$809.14,$938.27,,$250,$0,$500,$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$50,$250,20%,20%,$20,$50,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Silver,Blue Cross Blue Shield of New Mexico,75605NM0330004,Blue PPO Silver 004,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$130.90,$206.15,$216.04,$233.98,$263.45,$368.18,$559.48,$412.30,$467.96,$526.90,$736.36,$1118.96,$543.20,$598.86,$657.80,$867.26,$674.10,$729.76,$788.70,$998.16,$805.00,$860.66,$919.60,$1129.06,$337.05,$364.88,$394.35,$499.08,$467.95,$495.78,$525.25,$629.98,$598.85,$626.68,$656.15,$760.88,,"$3,000",$0,"$9,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,"$2,500",$0,"$7,500",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,$0,$0,$0,$0,$500,Included in Medical,"$1,500",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150
NM,BERNALILLO,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0330005,Blue PPO Bronze 005,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$103.91,$163.63,$171.49,$185.73,$209.13,$292.25,$444.11,$327.27,$371.46,$418.26,$584.50,$888.22,$431.18,$475.37,$522.16,$688.41,$535.09,$579.28,$626.07,$792.31,$639.01,$683.19,$729.99,$896.23,$267.54,$289.64,$313.03,$396.15,$371.46,$393.54,$416.95,$500.07,$475.37,$497.46,$520.86,$603.98,,"$5,000",Included in Medical,"$12,700",Included in Medical,"$6,250",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0330006,Blue PPO Bronze 006,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$103.31,$162.69,$170.50,$184.65,$207.91,$290.56,$441.53,$325.38,$369.30,$415.82,$581.12,$883.06,$428.69,$472.61,$519.13,$684.43,$532.00,$575.92,$622.44,$787.74,$635.30,$679.23,$725.75,$891.05,$266.00,$287.96,$311.22,$393.87,$369.31,$391.27,$414.53,$497.18,$472.62,$494.58,$517.84,$600.49,,"$6,000",Included in Medical,"$12,700",Included in Medical,"$6,000",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Catastrophic,Blue Cross Blue Shield of New Mexico,75605NM0330010,Blue Security PPO 010,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$103.64,$163.21,$171.04,$185.24,$208.58,$291.49,$442.94,$326.42,$370.48,$417.16,$582.98,$885.88,$430.06,$474.12,$520.80,$686.62,$533.70,$577.76,$624.44,$790.26,$637.34,$681.40,$728.08,$893.90,$266.85,$288.88,$312.22,$395.13,$370.49,$392.52,$415.86,$498.77,$474.13,$496.16,$519.50,$602.41,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$40,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Gold,Blue Cross Blue Shield of New Mexico,75605NM0350001,"BCBS Premier 1, MSP 1,000/2,750",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$158.13,$249.03,$260.98,$282.64,$318.26,$444.76,$675.86,$498.06,$565.29,$636.52,$889.52,$1351.72,$656.19,$723.43,$794.65,$1047.65,$814.31,$881.56,$952.78,$1205.78,$972.45,$1039.69,$1110.90,$1363.90,$407.15,$440.78,$476.39,$602.89,$565.29,$598.91,$634.52,$761.02,$723.42,$757.04,$792.65,$919.15,,"$1,000",$0,"$3,000",$0,"$2,750",Included in Medical,"$8,250",Included in Medical,$25,$50,$400 Copay and 20% Coinsurance after deductible,$200 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Gold,Blue Cross Blue Shield of New Mexico,75605NM0350002,"BCBS Premier 2, MSP 500/4,000",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$156.38,$246.28,$258.11,$279.52,$314.75,$439.86,$668.42,$492.56,$559.05,$629.50,$879.72,$1336.84,$648.95,$715.44,$785.89,$1036.11,$805.33,$871.83,$942.28,$1192.50,$961.73,$1028.23,$1098.67,$1348.88,$402.66,$435.91,$471.14,$596.25,$559.05,$592.30,$627.53,$752.64,$715.44,$748.69,$783.92,$909.03,,$500,$0,"$1,500",$0,"$4,000",Included in Medical,"$12,000",Included in Medical,$30,$60,$400 Copay and 20% Coinsurance after deductible,$200 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Silver,Blue Cross Blue Shield of New Mexico,75605NM0350003,"BCBS Solution 3, MSP 4,500/6,350",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$128.32,$202.07,$211.77,$229.35,$258.25,$360.90,$548.42,$404.14,$458.70,$516.50,$721.80,$1096.85,$532.46,$587.02,$644.81,$850.11,$660.78,$715.33,$773.14,$978.43,$789.09,$843.66,$901.46,$1106.76,$330.39,$357.66,$386.57,$489.21,$458.71,$485.99,$514.89,$617.54,$587.03,$614.30,$643.21,$745.85,,"$4,500",$0,"$12,700",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,"$3,000",$0,"$9,000",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,$250,$0,$750,$0,"$2,000",Included in Medical,"$4,500",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,$0,$0,$0,$0,$500,Included in Medical,"$1,500",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150
NM,BERNALILLO,Silver,Blue Cross Blue Shield of New Mexico,75605NM0350004,"BCBS Solution 4, MSP 6,250/6,250",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$124.86,$196.64,$206.07,$223.18,$251.30,$351.19,$533.66,$393.28,$446.36,$502.60,$702.38,$1067.33,$518.14,$571.22,$627.46,$827.24,$643.00,$696.08,$752.32,$952.10,$767.85,$820.94,$877.18,$1076.96,$321.50,$348.04,$376.16,$476.05,$446.36,$472.90,$501.02,$600.91,$571.22,$597.76,$625.88,$725.77,,"$6,250",$0,"$12,700",$0,"$6,250",Included in Medical,"$12,700",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$5,000",$0,"$10,400",$0,"$5,000",Included in Medical,"$10,400",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$1,500",$0,"$4,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,$500,Included in Medical,"$1,500",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150
NM,BERNALILLO,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0350005,"BCBS Basic 5, MSP 3,750/6,250",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$106.36,$167.49,$175.53,$190.10,$214.06,$299.14,$454.57,$334.98,$380.20,$428.12,$598.28,$909.14,$441.34,$486.56,$534.48,$704.64,$547.70,$592.91,$640.84,$811.00,$654.05,$699.28,$747.20,$917.35,$273.85,$296.45,$320.42,$405.50,$380.21,$402.82,$426.78,$511.86,$486.57,$509.17,$533.14,$618.22,,"$3,750",Included in Medical,"$11,250",Included in Medical,"$6,250",Included in Medical,"$12,700",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,$600 Copay and 30% Coinsurance after deductible,$300 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,BERNALILLO,Gold,Blue Cross Blue Shield of New Mexico,75605NM0370001,Blue Advantage Gold HMO 001,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$126.55,$199.29,$208.86,$226.20,$254.70,$355.94,$540.88,$398.58,$452.40,$509.40,$711.88,$1081.76,$525.13,$578.94,$635.94,$838.43,$651.67,$705.50,$762.50,$964.98,$778.23,$832.05,$889.05,$1091.53,$325.83,$352.75,$381.25,$482.49,$452.39,$479.29,$507.79,$609.04,$578.93,$605.84,$634.34,$735.58,,"$3,250",$0,"$9,750",$0,"$3,250",Included in Medical,"$9,750",Included in Medical,$30,$50,$400,$200 Copay per Stay,No Charge after Deductible,No Charge,$35,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
