"year","state_code","issuer_id","issuer_name","fips_county","county_name","hios_plan_id___standard_component","plan_marketing_name","hios_product_id","hpid","network_id","service_area_id","formulary_id","new_existing_plan_","plan_type","level_of_coverage","unique_plan_design_","qhp_non_qhp","notice_required_for_pregnancy","is_a_referral_required_for_specialist_","specialist_s__requiring_a_referral","plan_level_exclusions","limited_cost_sharing_plan_variation___est_advanced_payment","hsa_eligible","hsa_hra_employer_contribution","hsa_hra_employer_contribution_amount","child_only_offering","child_only_plan_id","tobacco_wellness_program_offered","disease_management_programs_offered","ehb_apportionment_for_pediatric_dental","guaranteed_vs__estimated_rate","maximum_coinsurance_for_specialty_drugs","maximum_number_of_days_for_charging_an_inpatient_copay__","begin_primary_care_cost_sharing_after_a_set_number_of_visits_","begin_primary_care_deductible__coinsurance_after_a_set_number_of_copays_","plan_effective_date","plan_expiration_date","out_of_country_coverage","out_of_country_coverage_description","out_of_service_area_coverage","out_of_service_area_coverage_description","national_network","url_for_summary_of_benefits___coverage","url_for_enrollment_payment","plan_brochure_url","wellness_program_offered","service_area_name","cover_entire_state","partial_county","service_area_zip_codes","partial_county_justification"
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24009","Calvert County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","1","20610,20639,20678,20689,20714,20732,20736,20754","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24013","Carroll County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24017","Charles County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","1","20601,20602,20603,20604,20612,20616,20617,20637,20640,20643,20645,20646,20658,20675,20677,20695","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24021","Frederick County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","1","21701,21702,21703,21704,21705,21709,21710,21714,21716,21717,21718,21754,21755,21758,21759,21762,21769,21770,21771,21774,21775,21777,21790,21792,21793","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24025","Harford County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24027","Howard County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24031","Montgomery County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24033","Prince George's County","90296MD0610010","KP MD PLATINUM 0/10/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF001","New","HMO","Platinum","Yes","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","","No","Asthma, Diabetes, Pain Management","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","http://info.kp.org/healthplans/virginia/individual/summary-benefits-coverage"," https://www.billerpayments.com/saml/hix/kpvibp ","http://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs",,"Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24003","Anne Arundel County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24005","Baltimore County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24510","Baltimore city","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24009","Calvert County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20610,20639,20678,20689,20714,20732,20736,20754","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24013","Carroll County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24017","Charles County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20601,20602,20603,20604,20612,20616,20617,20637,20640,20643,20645,20646,20658,20675,20677,20695","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24021","Frederick County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","21701,21702,21703,21704,21705,21709,21710,21714,21716,21717,21718,21754,21755,21758,21759,21762,21769,21770,21771,21774,21775,21777,21790,21792,21793","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24025","Harford County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24027","Howard County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24031","Montgomery County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24033","Prince George's County","90296MD0610001","KP MD GOLD 0/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF002","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","4","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24003","Anne Arundel County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24005","Baltimore County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24510","Baltimore city","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24009","Calvert County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20610,20639,20678,20689,20714,20732,20736,20754","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24013","Carroll County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24017","Charles County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20601,20602,20603,20604,20612,20616,20617,20637,20640,20643,20645,20646,20658,20675,20677,20695","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24021","Frederick County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","21701,21702,21703,21704,21705,21709,21710,21714,21716,21717,21718,21754,21755,21758,21759,21762,21769,21770,21771,21774,21775,21777,21790,21792,21793","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24025","Harford County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24027","Howard County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24031","Montgomery County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24033","Prince George's County","90296MD0610002","KP MD GOLD 1000/20/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF003","New","HMO","Gold","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24003","Anne Arundel County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24005","Baltimore County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24510","Baltimore city","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24009","Calvert County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20610,20639,20678,20689,20714,20732,20736,20754","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24013","Carroll County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24017","Charles County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","20601,20602,20603,20604,20612,20616,20617,20637,20640,20643,20645,20646,20658,20675,20677,20695","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24021","Frederick County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","1","21701,21702,21703,21704,21705,21709,21710,21714,21716,21717,21718,21754,21755,21758,21759,21762,21769,21770,21771,21774,21775,21777,21790,21792,21793","We are an integrated care delivery model with multi-disciplinary medical centers located throughout the service area. When defining service area and the coverage of partial counties we include the following factors in our decisions: quality, network adequacy and proximity to partner hospitals."
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24025","Harford County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
2015,"MD","90296","Kaiser Foundation Health Plan of the Mid-Atlantic States","24027","Howard County","90296MD0610003","KP MD SILVER 1500/30/Dental/Ped Dental","90296MD061","","MDN001","MDS001","MDF004","New","HMO","Silver","No","On the Exchange","Yes","Yes","Referrals are required for all Plan specialists with the exception of OB/GYN, Mental Health, Alcohol/Chemical Dependency, Chiropractic Medicine","","$0.00 ","No","","","Allows Adult and Child-Only","",,"","","","","","","","1/1/2015","12/31/2015","Yes","Emergency Care Only","Yes","Emergency Care Only","No","","","","No","Service Area 001","0","0",,
