State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1310001,Moda Health Oregon Standard Bronze (Beacon),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$129.00,$203.00,$212.00,$230.00,$259.00,$362.00,$550.00,$406.00,$460.00,$518.00,$724.00,$1100.00,$535.00,$589.00,$647.00,$853.00,$664.00,$718.00,$776.00,$982.00,$793.00,$847.00,$905.00,$1111.00,$332.00,$359.00,$388.00,$491.00,$461.00,$488.00,$517.00,$620.00,$590.00,$617.00,$646.00,$749.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Catastrophic,"Moda Health Plan, Inc.",39424OR1320001,Moda Health Beacon Be Bold,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.6%,,$100.00,$158.00,$166.00,$180.00,$202.00,$283.00,$429.00,$316.00,$360.00,$404.00,$566.00,$858.00,$416.00,$460.00,$504.00,$666.00,$516.00,$560.00,$604.00,$766.00,$616.00,$660.00,$704.00,$866.00,$258.00,$280.00,$302.00,$383.00,$358.00,$380.00,$402.00,$483.00,$458.00,$480.00,$502.00,$583.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$45,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Multnomah,Gold,"Zoom Health Plan, Inc.",30969OR0050001,Zoom Health Plan Zoom Oregon Standard Gold Plan,EPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-503-684-8252,,,https://www.zoomcare.com/health-insurance/zoom_provider_guide.pdf,https://www.zoomcare.com/plusyou,https://www.zoomcare.com/sbc/isgd01,https://www.zoomcare.com/medlist,,,,99.7%,,$164.00,$258.00,$270.00,$293.00,$330.00,$461.00,$700.00,$516.00,$586.00,$660.00,$922.00,$1400.00,$680.00,$750.00,$824.00,$1086.00,$844.00,$914.00,$988.00,$1250.00,$1008.00,$1078.00,$1152.00,$1414.00,$422.00,$457.00,$494.00,$625.00,$586.00,$621.00,$658.00,$789.00,$750.00,$785.00,$822.00,$953.00,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,"Moda Health Plan, Inc.",39424OR1470001,Moda Health Beacon Be Steady,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$150.00,$236.00,$247.00,$268.00,$301.00,$421.00,$640.00,$472.00,$536.00,$602.00,$842.00,$1280.00,$622.00,$686.00,$752.00,$992.00,$772.00,$836.00,$902.00,$1142.00,$922.00,$986.00,$1052.00,$1292.00,$386.00,$418.00,$451.00,$571.00,$536.00,$568.00,$601.00,$721.00,$686.00,$718.00,$751.00,$871.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1480001,Moda Health Beacon Be Lively,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeLively_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeLively_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$128.00,$201.00,$211.00,$228.00,$257.00,$360.00,$546.00,$402.00,$456.00,$514.00,$720.00,$1092.00,$530.00,$584.00,$642.00,$848.00,$658.00,$712.00,$770.00,$976.00,$786.00,$840.00,$898.00,$1104.00,$329.00,$356.00,$385.00,$488.00,$457.00,$484.00,$513.00,$616.00,$585.00,$612.00,$641.00,$744.00,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$80,$100,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1490001,Moda Health Beacon Be Resilient,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$126.00,$198.00,$207.00,$225.00,$253.00,$354.00,$537.00,$396.00,$450.00,$506.00,$708.00,$1074.00,$522.00,$576.00,$632.00,$834.00,$648.00,$702.00,$758.00,$960.00,$774.00,$828.00,$884.00,$1086.00,$324.00,$351.00,$379.00,$480.00,$450.00,$477.00,$505.00,$606.00,$576.00,$603.00,$631.00,$732.00,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1500001,Moda Health Beacon HSA,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_HSA_CSV0_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_HSA_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$138.00,$218.00,$228.00,$247.00,$279.00,$389.00,$592.00,$436.00,$494.00,$558.00,$778.00,$1184.00,$574.00,$632.00,$696.00,$916.00,$712.00,$770.00,$834.00,$1054.00,$850.00,$908.00,$972.00,$1192.00,$356.00,$385.00,$417.00,$527.00,$494.00,$523.00,$555.00,$665.00,$632.00,$661.00,$693.00,$803.00,,"$3,250",Included in Medical,"$6,500",Included in Medical,Not Applicable,Not Applicable,"$6,550",Included in Medical,"$13,100",Included in Medical,"$6,550",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,Providence Health Plan,56707OR0850005,Balance 1000 Gold,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000501.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.2%,,$188.00,$296.00,$310.00,$336.00,$378.00,$528.00,$803.00,$592.00,$672.00,$756.00,$1056.00,$1606.00,$780.00,$860.00,$944.00,$1244.00,$968.00,$1048.00,$1132.00,$1432.00,$1156.00,$1236.00,$1320.00,$1620.00,$484.00,$524.00,$566.00,$716.00,$672.00,$712.00,$754.00,$904.00,$860.00,$900.00,$942.00,$1092.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,Not Applicable,Not Applicable,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$15,$40,$250 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$45,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,LifeWise Health Plan of Oregon,85804OR0530001,Essential Gold Exchange 500,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-800-596-3440,1-800-596-3440,1-800-842-5357,https://lifewise.vitalschoice.com/?ci=lifewiseor&network_id=1,https://www.lifewiseor.com/documents/031534_2016.pdf,https://www.lifewiseor.com/documents/029192_2016.pdf,http://client.formularynavigator.com/Search.aspx?siteCode=7918349883,,,,99.8%,,$203.00,$319.00,$334.00,$362.00,$408.00,$570.00,$866.00,$638.00,$724.00,$816.00,$1140.00,$1732.00,$841.00,$927.00,$1019.00,$1343.00,$1044.00,$1130.00,$1222.00,$1546.00,$1247.00,$1333.00,$1425.00,$1749.00,$522.00,$565.00,$611.00,$773.00,$725.00,$768.00,$814.00,$976.00,$928.00,$971.00,$1017.00,$1179.00,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$10,$45,$100 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$45,50%,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,Providence Health Plan,56707OR0850006,Balance 2000 Silver,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000601.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.3%,,$162.00,$255.00,$267.00,$289.00,$325.00,$455.00,$691.00,$510.00,$578.00,$650.00,$910.00,$1382.00,$672.00,$740.00,$812.00,$1072.00,$834.00,$902.00,$974.00,$1234.00,$996.00,$1064.00,$1136.00,$1396.00,$417.00,$451.00,$487.00,$617.00,$579.00,$613.00,$649.00,$779.00,$741.00,$775.00,$811.00,$941.00,,"$2,000",Included in Medical,"$4,000",Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$25,$50,$250 Copay after deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,Not Applicable,Not Applicable,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,$20,$40,$250 Copay after deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,Not Applicable,Not Applicable,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,$10,$30,$250 Copay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$30,25% Coinsurance after deductible,25% Coinsurance after deductible,,$100,Included in Medical,$200,Included in Medical,Not Applicable,Not Applicable,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$5,$20,$250 Copay after deductible and 5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible
OR,Baker,Bronze,Providence Health Plan,56707OR0850008,Balance 6800 Bronze,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000801.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.5%,,$134.00,$210.00,$221.00,$239.00,$269.00,$376.00,$571.00,$420.00,$478.00,$538.00,$752.00,$1142.00,$554.00,$612.00,$672.00,$886.00,$688.00,$746.00,$806.00,$1020.00,$822.00,$880.00,$940.00,$1154.00,$344.00,$373.00,$403.00,$510.00,$478.00,$507.00,$537.00,$644.00,$612.00,$641.00,$671.00,$778.00,,"$6,800",Included in Medical,"$13,600",Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,$90,$250 Copay after deductible and 50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$50,$95,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,Providence Health Plan,56707OR0870002,Providence Oregon Standard Silver Plan,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20STN%20087000201.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,100%,,$156.00,$245.00,$257.00,$279.00,$314.00,$438.00,$666.00,$490.00,$558.00,$628.00,$876.00,$1332.00,$646.00,$714.00,$784.00,$1032.00,$802.00,$870.00,$940.00,$1188.00,$958.00,$1026.00,$1096.00,$1344.00,$401.00,$435.00,$470.00,$594.00,$557.00,$591.00,$626.00,$750.00,$713.00,$747.00,$782.00,$906.00,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$4,300",Included in Medical,$8600.00,Included in Medical,$4300.00,Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$850,$0,"$1,700",$0,$850,$0,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$100,$0,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Baker,Catastrophic,Providence Health Plan,56707OR0880002,Providence Essential,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20CAT%20088000201.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,100%,,$101.00,$159.00,$166.00,$180.00,$203.00,$284.00,$431.00,$318.00,$360.00,$406.00,$568.00,$862.00,$419.00,$461.00,$507.00,$669.00,$520.00,$562.00,$608.00,$770.00,$621.00,$663.00,$709.00,$871.00,$260.00,$281.00,$304.00,$385.00,$361.00,$382.00,$405.00,$486.00,$462.00,$483.00,$506.00,$587.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,Providence Health Plan,56707OR0900008,Choice 1000 Gold,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20CHC%20090000801.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.3%,,$177.00,$279.00,$293.00,$317.00,$357.00,$498.00,$757.00,$558.00,$634.00,$714.00,$996.00,$1514.00,$735.00,$811.00,$891.00,$1173.00,$912.00,$988.00,$1068.00,$1350.00,$1089.00,$1165.00,$1245.00,$1527.00,$456.00,$494.00,$534.00,$675.00,$633.00,$671.00,$711.00,$852.00,$810.00,$848.00,$888.00,$1029.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,Not Applicable,Not Applicable,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$15,$40,$250 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$45,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
