State,County,Metal Level,Issuer Name,Plan ID (standard component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible-individual-standard,Drug Deductible-individual-standard,Medical Deductible-family-standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
OR,Grant,Gold,LifeWise Health Plan of Oregon,85804OR0280003,LifeWise Oregon Standard Gold Plan 1300,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-800-596-3440,1-800-596-3440,1-800-842-5357,https://www.lifewiseor.com/visitor/find-a-doctor/,https://www.lifewiseor.com/documents/008701.pdf,https://www.lifewiseor.com/documents/031344_2015.pdf,http://client.formularynavigator.com/Search.aspx?siteCode=7918349883,,,,,$139.00,$219.00,$229.00,$248.00,$279.00,$390.00,$593.00,$438.00,$496.00,$558.00,$780.00,$1186.00,$577.00,$635.00,$697.00,$919.00,$716.00,$774.00,$836.00,$1058.00,$855.00,$913.00,$975.00,$1197.00,$358.00,$387.00,$418.00,$529.00,$497.00,$526.00,$557.00,$668.00,$636.00,$665.00,$696.00,$807.00,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,PacificSource Health Plans,10091OR0390011,Balance Silver PSN 1500 AC,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969554&libID=4294969554,http://www.pacificsource.com,,,,,$169.00,$266.00,$279.00,$302.00,$340.00,$476.00,$723.00,$532.00,$604.00,$680.00,$952.00,$1446.00,$701.00,$773.00,$849.00,$1121.00,$870.00,$942.00,$1018.00,$1290.00,$1039.00,$1111.00,$1187.00,$1459.00,$435.00,$471.00,$509.00,$645.00,$604.00,$640.00,$678.00,$814.00,$773.00,$809.00,$847.00,$983.00,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,$35 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$1,750",Included in Medical,"$3,500",Included in Medical,$20 Copay before deductible,$20 Copay before deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5 Copay before deductible,$20 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$10 Copay before deductible,$10 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5 Copay before deductible,$10 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible
OR,Baker,Gold,"Moda Health Plan, Inc.",39424OR1240001,Moda Health Oregon Standard Gold Plan (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardGoldPlan_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardGoldPlan_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$147.00,$232.00,$243.00,$263.00,$296.00,$414.00,$630.00,$464.00,$526.00,$592.00,$828.00,$1260.00,$611.00,$673.00,$739.00,$975.00,$758.00,$820.00,$886.00,$1122.00,$905.00,$967.00,$1033.00,$1269.00,$379.00,$410.00,$443.00,$561.00,$526.00,$557.00,$590.00,$708.00,$673.00,$704.00,$737.00,$855.00,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,"Moda Health Plan, Inc.",39424OR1240002,Moda Health Oregon Standard Silver Plan (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardSilverPlan_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardSilverPlan_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$122.00,$192.00,$201.00,$218.00,$245.00,$342.00,$520.00,$384.00,$436.00,$490.00,$684.00,$1040.00,$506.00,$558.00,$612.00,$806.00,$628.00,$680.00,$734.00,$928.00,$750.00,$802.00,$856.00,$1050.00,$314.00,$340.00,$367.00,$464.00,$436.00,$462.00,$489.00,$586.00,$558.00,$584.00,$611.00,$708.00,,"$2,500",$0,"$5,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$4,250",Included in Medical,"$8,500",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$750,$0,"$1,500",$0,"$1,500",Included in Medical,"$3,000",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$750,Included in Medical,"$1,500",Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1250001,Be Savvy (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeSavvy_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeSavvy_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$91.00,$143.00,$150.00,$163.00,$183.00,$256.00,$389.00,$286.00,$326.00,$366.00,$512.00,$778.00,$377.00,$417.00,$457.00,$603.00,$468.00,$508.00,$548.00,$694.00,$559.00,$599.00,$639.00,$785.00,$234.00,$254.00,$274.00,$347.00,$325.00,$345.00,$365.00,$438.00,$416.00,$436.00,$456.00,$529.00,,"$5,250",Included in Medical,"$10,500",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,"Moda Health Plan, Inc.",39424OR1260001,Be Protected (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeProtected_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeProtected_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,,$156.00,$246.00,$258.00,$280.00,$315.00,$440.00,$669.00,$492.00,$560.00,$630.00,$880.00,$1338.00,$648.00,$716.00,$786.00,$1036.00,$804.00,$872.00,$942.00,$1192.00,$960.00,$1028.00,$1098.00,$1348.00,$402.00,$436.00,$471.00,$596.00,$558.00,$592.00,$627.00,$752.00,$714.00,$748.00,$783.00,$908.00,,$750,Included in Medical,"$1,500",Included in Medical,"$4,750",Included in Medical,"$9,500",Included in Medical,$15,$15,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,40%,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,BridgeSpan Health Company,63474OR0010001,BridgeSpan Oregon Standard Gold Plan Value PPO,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-855-857-9943,1-855-857-9943,1-800-735-2900,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com/documents/10192/2189469/Oregon+Standard+Gold+Plan+Value+PPO+2015/447c255a-4c23-4f24-9a0f-94c17d623fea?version=1.4,http://fm.formularynavigator.com/MemberPages/pdf/StateExchangeStandardFormularyOR2015_3919_Full_633.pdf,,,,,$200.85,$316.30,$331.48,$358.99,$404.23,$564.91,$858.45,$632.60,$717.98,$808.46,$1129.82,$1716.90,$833.45,$918.83,$1009.31,$1330.67,$1034.30,$1119.68,$1210.16,$1531.52,$1235.15,$1320.53,$1411.01,$1732.37,$517.15,$559.84,$605.08,$765.76,$718.00,$760.69,$805.93,$966.61,$918.85,$961.54,$1006.78,$1167.46,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,"Moda Health Plan, Inc.",39424OR1260002,Be Prepared (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BePrepared_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BePrepared_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,,$136.00,$214.00,$225.00,$243.00,$274.00,$383.00,$582.00,$428.00,$486.00,$548.00,$766.00,$1164.00,$564.00,$622.00,$684.00,$902.00,$700.00,$758.00,$820.00,$1038.00,$836.00,$894.00,$956.00,$1174.00,$350.00,$379.00,$410.00,$519.00,$486.00,$515.00,$546.00,$655.00,$622.00,$651.00,$682.00,$791.00,,"$1,150",Included in Medical,"$2,300",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$25,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,40%,50%,50%,,"$1,100",Included in Medical,"$2,200",Included in Medical,"$5,150",Included in Medical,"$10,300",Included in Medical,$25,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,40%,50%,50%,,$500,Included in Medical,"$1,000",Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,$25,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,40%,50%,50%,,$100,Included in Medical,$200,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$25,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,40%,50%,50%
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1290003,Be Balanced (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeBalanced_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeBalanced_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$103.00,$162.00,$170.00,$184.00,$207.00,$289.00,$440.00,$324.00,$368.00,$414.00,$578.00,$880.00,$427.00,$471.00,$517.00,$681.00,$530.00,$574.00,$620.00,$784.00,$633.00,$677.00,$723.00,$887.00,$265.00,$287.00,$310.00,$392.00,$368.00,$390.00,$413.00,$495.00,$471.00,$493.00,$516.00,$598.00,,"$4,250",Included in Medical,"$8,500",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$35 Copay and 35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$15,40% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,"Moda Health Plan, Inc.",39424OR1300001,Be Smart (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeSmart_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeSmart_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$117.00,$184.00,$193.00,$209.00,$235.00,$328.00,$499.00,$368.00,$418.00,$470.00,$656.00,$998.00,$485.00,$535.00,$587.00,$773.00,$602.00,$652.00,$704.00,$890.00,$719.00,$769.00,$821.00,$1007.00,$301.00,$326.00,$352.00,$445.00,$418.00,$443.00,$469.00,$562.00,$535.00,$560.00,$586.00,$679.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$15 Copay and 25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$10,40%,50%,50%,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$15 Copay and 25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$10,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,$15 Copay and 25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$10,40%,50%,50%,,$250,Included in Medical,$500,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$15 Copay and 25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$10,40%,50%,50%
OR,Baker,Bronze,"Moda Health Plan, Inc.",39424OR1310001,Moda Health Oregon Standard Bronze Plan (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardBronzePlan_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_OregonStandardBronzePlan_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$91.00,$144.00,$151.00,$163.00,$184.00,$256.00,$390.00,$288.00,$326.00,$368.00,$512.00,$780.00,$379.00,$417.00,$459.00,$603.00,$470.00,$508.00,$550.00,$694.00,$561.00,$599.00,$641.00,$785.00,$235.00,$254.00,$275.00,$347.00,$326.00,$345.00,$366.00,$438.00,$417.00,$436.00,$457.00,$529.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Catastrophic,"Moda Health Plan, Inc.",39424OR1320001,Be Bold (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeBold_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeBold_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,,$83.00,$131.00,$137.00,$149.00,$167.00,$234.00,$355.00,$262.00,$298.00,$334.00,$468.00,$710.00,$345.00,$381.00,$417.00,$551.00,$428.00,$464.00,$500.00,$634.00,$511.00,$547.00,$583.00,$717.00,$214.00,$232.00,$250.00,$317.00,$297.00,$315.00,$333.00,$400.00,$380.00,$398.00,$416.00,$483.00,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$45,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Gold,LifeWise Health Plan of Oregon,85804OR0260001,LifeWise Essential Gold 500,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-800-596-3440,1-800-596-3440,1-800-842-5357,https://www.lifewiseor.com/visitor/find-a-doctor/,https://www.lifewiseor.com/documents/008701.pdf,https://www.lifewiseor.com/documents/029192_2015.pdf,http://client.formularynavigator.com/Search.aspx?siteCode=7918349883,,,,,$144.00,$227.00,$238.00,$257.00,$290.00,$405.00,$615.00,$454.00,$514.00,$580.00,$810.00,$1230.00,$598.00,$658.00,$724.00,$954.00,$742.00,$802.00,$868.00,$1098.00,$886.00,$946.00,$1012.00,$1242.00,$371.00,$401.00,$434.00,$549.00,$515.00,$545.00,$578.00,$693.00,$659.00,$689.00,$722.00,$837.00,,$500,Included in Medical,"$1,000",Included in Medical,"$4,500",Included in Medical,"$9,000",Included in Medical,$10,$30,$100 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$40,50%,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,Providence Health Plan,56707OR0870002,Providence Oregon Standard Silver Plan,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://www.providencehealthplan.com/providerdirectory,https://healthplans.providence.org/pdfs/products-services/Documents/u65/2015-individual-plan-overview.pdf,https://healthplans.providence.org/pdfs/products-services/Documents/sbc/Individplan/Standard-silver-Plan-SBC-Individual-marketplace-2015.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,,$136.00,$214.00,$224.00,$243.00,$274.00,$382.00,$581.00,$428.00,$486.00,$548.00,$764.00,$1162.00,$564.00,$622.00,$684.00,$900.00,$700.00,$758.00,$820.00,$1036.00,$836.00,$894.00,$956.00,$1172.00,$350.00,$379.00,$410.00,$518.00,$486.00,$515.00,$546.00,$654.00,$622.00,$651.00,$682.00,$790.00,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,800",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$4,250",Included in Medical,"$8,500",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Baker,Catastrophic,Providence Health Plan,56707OR0880002,Providence Essential,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://www.providencehealthplan.com/providerdirectory,https://healthplans.providence.org/pdfs/products-services/Documents/u65/2015-individual-plan-overview.pdf,https://healthplans.providence.org/pdfs/products-services/Documents/sbc/Individplan/Providence-Essential-SBC-Individual-direct-2015.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,,$110.00,$173.00,$181.00,$197.00,$221.00,$309.00,$470.00,$346.00,$394.00,$442.00,$618.00,$940.00,$456.00,$504.00,$552.00,$728.00,$566.00,$614.00,$662.00,$838.00,$676.00,$724.00,$772.00,$948.00,$283.00,$307.00,$331.00,$419.00,$393.00,$417.00,$441.00,$529.00,$503.00,$527.00,$551.00,$639.00,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Baker,Silver,Providence Health Plan,56707OR0900006,Choice 2000 Silver,EPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://www.providencehealthplan.com/providerdirectory,https://healthplans.providence.org/pdfs/products-services/Documents/u65/2015-individual-plan-overview.pdf,https://healthplans.providence.org/pdfs/products-services/Documents/sbc/Individplan/Choice-2000-silver-SBC-Individual-2015.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,,$134.00,$212.00,$222.00,$240.00,$271.00,$378.00,$575.00,$424.00,$480.00,$542.00,$756.00,$1150.00,$558.00,$614.00,$676.00,$890.00,$692.00,$748.00,$810.00,$1024.00,$826.00,$882.00,$944.00,$1158.00,$346.00,$374.00,$405.00,$512.00,$480.00,$508.00,$539.00,$646.00,$614.00,$642.00,$673.00,$780.00,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,900",Included in Medical,"$11,800",Included in Medical,$25,$50,$250 Copay and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$40,$250 Copay and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$1,750",Included in Medical,"$3,500",Included in Medical,$10,$30,$250 Copay and 10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$30,25% Coinsurance after deductible,25% Coinsurance after deductible,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$20,$250 Copay and 5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible
